yyyy,public,all_stock,horz,domestic,relsize,bidder_mtb,bidder_lev,bidder_tang,bidder_cash,bidder_rd,rate,post,lbidder_size,med_mtb_sect
2000,0,1,1,1,.069636784,24.09094,.0039282772,.052683733,.7873677,.071062878,.075500004,0,7.1654935,1.6257724
2000,0,1,0,0,.029530646,3.49277,.33080503,.13237163,.13851516,.070081048,.076399997,0,7.5016346,1.6257724
2000,0,0,1,1,.024592852,22.041969,.00054540898,.030790843,.57238716,.02862101,.076499999,0,8.1356401,1.6257724
2000,0,1,1,1,.020462507,8.0189352,.088165335,.25842595,.19281211,.0041723531,.076499999,0,5.7867808,1.6257724
2000,0,1,1,1,.49648353,14.754323,.0199655,.021613635,.7873677,.040255506,.076799996,0,5.8971539,1.6257724
2000,0,0,0,1,.09595897,20.544052,0,.2548503,.51185936,.10569698,.076499999,0,5.2882738,1.6257724
2000,0,1,0,1,.0412324,46.674885,.058555219,.14111409,.63199562,.015960351,.076700002,0,8.6068506,1.6257724
2000,0,1,0,1,.021224942,5.7902656,.001354474,.54147083,.04079356,0,.072099999,0,3.9747958,1.6257724
2000,0,0,0,1,.027359361,2.4996281,.0091396486,.15436086,.050257515,.11835106,.076799996,0,5.2061324,1.6257724
2000,0,1,0,1,.055400699,9.0884027,.0048708222,.035767432,.57933933,.0065293922,.079899997,0,6.7580943,1.6257724
2000,1,1,0,1,.038314912,7.2627306,0,.047777366,.71182698,.02734906,.076700002,0,8.2855339,1.6257724
2000,0,1,0,1,.076221667,5.112998,0,.079948112,.62783545,0,.076200001,0,4.7293539,1.6257724
2000,1,0,0,1,.021116154,20.011723,.35007617,.10948072,.16347252,.038886383,.075500004,0,8.4861155,1.6257724
2000,0,1,0,1,.14,8.7580376,.014262333,.52840775,.15080664,.14028525,.076200001,0,2.5649493,1.6257724
2000,0,1,1,1,.2452011,10.368807,.0022385151,.018536365,.6833508,.080507234,.076499999,0,6.9975958,1.6257724
2000,0,0,1,1,.1923077,1.6673319,.27995327,.1957314,.010838385,.010865447,.074499995,0,5.5606818,1.6257724
2000,0,0,1,1,.016192678,2.5487642,.015594559,.087749675,.22261588,.061607268,.075500004,0,8.9023199,1.6257724
2000,1,1,0,1,.24275397,1.930114,.70903546,.30619058,.19001402,0,.076399997,0,8.9306269,1.6257724
2000,0,0,1,1,.044818275,2.228442,.50249165,.44048306,.0026196269,0,.076700002,0,8.2563477,1.6257724
2000,0,0,0,1,.072020166,58.040932,.002436714,.090743482,.7873677,.039057229,.076799996,0,7.9291263,1.6257724
2000,0,0,0,1,.067817509,3.846406,0,.15594876,.37667024,.094062239,.076799996,0,6.6982679,1.6257724
2000,1,1,0,1,.081380486,7.3957529,.085677326,.59247607,.049919996,0,.076200001,0,7.6255951,1.6257724
2000,0,0,0,1,.02701031,22.686195,0,.078698412,.12371443,.17401323,.076799996,0,6.1841488,1.6257724
2001,0,1,0,0,.039494164,1.3381548,.34456927,.034656771,.10317338,0,.071800001,0,6.6476884,1.9512469
2001,0,1,0,1,1.5138904,.83110797,.00601291,.16783093,.0086656651,0,.065499999,1,1.3466175,1.9512469
2001,1,1,1,1,.094122134,4.2747083,0,.086519077,.12680371,0,.069799997,0,4.8751974,1.9512469
2001,0,0,0,1,.33700138,.56165844,.013614893,.13691711,.11954301,.3018322,.0713,0,2.6769035,1.9512469
2001,1,1,1,1,.42289472,.61273319,.018895742,.069973573,.06567663,.000329612,.071800001,0,3.6375861,1.9512469
2001,1,0,0,1,.03322209,2.7111657,.20358574,.53459364,.030904781,0,.071800001,0,10.295698,1.9512469
2001,0,1,0,1,.12692307,.7718209,.001464799,.020946626,.01541701,0,.069699995,1,2.5649493,1.9512469
2001,1,1,1,1,.24773481,.62338728,.011011921,.10251059,.60101002,.029663406,.070300005,1,5.1984968,1.9512469
2001,1,1,1,1,1.8236957,1.565123,0,.39802679,.17297404,.31558925,.071800001,0,3.8286414,1.9512469
2001,1,0,0,1,.050295476,7.6037531,0,.079959869,.201305,.051669564,.065499999,1,9.0669317,1.9512469
2001,0,0,0,1,.35882354,.61273319,.018895742,.069973573,.06567663,.000329612,.0713,0,4.2195077,1.9512469
2001,0,0,1,0,.03502591,4.9928641,.001346793,.161908,.59304589,.17843257,.072899997,0,5.9558372,1.9512469
2001,1,0,1,1,.086437732,3.7435403,.01148962,.40857089,.20551728,.25906643,.065499999,1,7.189168,1.9512469
2001,1,0,0,0,.02290995,3.3398626,.014074402,.12993494,.28722194,0,.071800001,0,8.4452677,1.9512469
2001,1,1,0,1,.24427561,.62338728,.011011921,.10251059,.60101002,.029663406,.070199996,1,5.6454468,1.9512469
2001,1,1,1,1,.1823305,2.0636256,.010380002,.30627602,.14716172,.17359458,.069699995,1,5.4638319,1.9512469
2001,0,0,0,1,.01723865,11.094047,0,.069621846,.22623418,.063452408,.071999997,0,8.4767876,1.9512469
2001,0,0,0,1,.01341738,3.4391055,0,.062770799,.49912956,.094912186,.071999997,0,7.0192547,1.9512469
2001,0,1,0,1,.037018634,11.681501,0,.13454771,.27387562,.15192938,.071800001,0,5.7745514,1.9512469
2001,0,0,0,1,.36714286,.84936506,.0046377508,.18339282,.091121733,.12027907,.0713,0,2.6390574,1.9512469
2001,1,0,1,1,.14189374,1.7286286,.57209533,.18697196,.028444776,.012779356,.070300005,1,7.0621915,1.9512469
2001,0,1,0,0,.098167256,4.3064065,.16336049,.45788142,.015847148,.061927509,.071999997,0,8.8614922,1.9512469
2001,1,1,0,1,.68387097,1.0291787,.011667351,.11642356,.41777954,0,.070199996,1,4.1271343,1.9512469
2001,1,1,1,1,.27948311,2.4367425,.00053663499,.31678611,.14569078,.18176144,.065499999,1,7.9929447,1.9512469
2001,0,1,0,0,2.4145453,.78870499,.0070904032,.25740695,.28241327,0,.071999997,0,2.3978953,1.9512469
2001,0,0,0,1,.23548387,3.9202435,0,.089097343,.42612478,.040891714,.071800001,0,6.1420374,1.9512469
2001,0,0,1,1,.22738096,.92110837,0,.05779608,.67490298,.13141784,.070199996,1,4.4308167,1.9512469
2001,1,0,1,1,.17864111,1.623723,.0051338021,.20985819,.11601315,0,.071699999,1,7.0457764,1.9512469
2001,1,0,0,1,.30455172,1.6925098,.039810006,.28115419,.17288005,.07110294,.072899997,0,4.9767337,1.9512469
2001,1,1,0,1,.50359219,1.2645924,.000085899999,.026311614,.7873677,.030245135,.070199996,1,4.6347289,1.9512469
2001,1,0,0,1,.94159752,4.4493394,.31431556,.38662195,.27279851,0,.070199996,1,8.8141823,1.9512469
2001,1,0,1,1,.095050938,1.3230641,0,.21688922,.14828943,.16389771,.071000002,0,8.170186,1.9512469
2001,0,0,1,1,.03125,8.188693,.51209831,.11494764,.23186481,.032817308,.071800001,0,8.4561682,1.9512469
2001,0,1,0,1,.026746269,1.4364604,.00026483301,.012290519,.13557729,.018751869,.069699995,1,5.8141303,1.9512469
2001,1,0,1,1,.012428722,3.0509214,.16595908,.27058893,.14745519,.10481967,.070300005,1,7.5464463,1.9512469
2001,0,1,0,1,1.140625,2.0600886,0,.45415872,.18219158,.60011733,.065499999,1,2.7725887,1.9512469
2001,1,1,0,1,.8362239,1.3049771,.00054957002,.11962122,.25569254,.083702311,.069699995,1,6.2672005,1.9512469
2001,1,1,0,1,.078230456,.62338728,.011011921,.10251059,.60101002,.029663406,.071800001,0,5.4930615,1.9512469
2001,1,0,1,1,.3245537,1.8629563,.13135815,.064087324,.14305963,.030920276,.0713,0,8.2303104,1.9512469
2001,0,0,1,1,.044176135,1.1472836,.010262006,.16038133,.28558573,.13942549,.071699999,1,6.5567784,1.9512469
2001,1,0,0,1,.14930484,1.6991771,.06079378,.100621,.031680398,.11170376,.071699999,1,4.5249834,1.9512469
2001,0,0,0,1,.18000001,1.0879389,.2472906,.19963805,0,0,.072899997,0,3.9120231,1.9512469
2001,0,0,0,0,1.0140001,4.9286699,0,.097593464,.47597903,1.034988,.071800001,0,1.6094379,1.9512469
2001,1,1,1,1,.3381049,1.3207084,0,.0067895032,.10896402,.01217881,.071000002,0,8.0228968,1.9512469
2001,1,1,0,0,.049269587,4.4493394,.31431556,.38662195,.27279851,0,.071000002,0,9.3666601,1.9512469
2001,1,0,1,1,.032239553,4.1893301,.29705647,.081727669,.33707902,.045499936,.071999997,0,8.5913725,1.9512469
2001,1,0,0,1,.06825871,1.0200281,0,.16972119,.058811635,0,.0713,0,5.9964519,1.9512469
2001,1,1,0,1,.1658303,2.3616154,0,.40308294,.25746197,.14719465,.069799997,0,7.6925697,1.9512469
2001,0,0,0,1,.035133947,4.2071772,.20106496,.23432688,.063751437,0,.0713,0,7.7306142,1.9512469
2001,1,0,1,1,.69918919,.47302702,0,.26314557,.36964646,.05836523,.069799997,0,3.6109178,1.9512469
2001,1,1,0,1,.0515,2.8554246,.078301013,.6141274,.31929824,0,.0713,0,3.6888795,1.9512469
2001,0,1,0,1,.0538055,5.1027536,.000874936,.16564591,.34155944,.082303993,.071000002,0,6.1590953,1.9512469
2001,1,1,1,1,.40239364,1.1858398,.000151001,.051968936,.077747308,.046478812,.072899997,0,5.2364421,1.9512469
2001,1,1,1,1,.81279999,.58680046,.00083083002,.13506317,.004218061,.2666539,.071999997,0,3.2188759,1.9512469
2001,0,0,0,1,.31727904,1.8783522,.0068950178,.081755213,.62357014,0,.070300005,1,2.0234425,1.9512469
2001,1,1,0,1,.12988837,.80546838,0,.0073136431,.023983156,.0049624848,.070300005,1,9.1773005,1.9512469
2001,1,1,1,1,.27725962,.62338728,.011011921,.10251059,.60101002,.029663406,.071699999,1,5.3375382,1.9512469
2001,1,1,1,1,.27731094,1.4663277,0,.079554759,.38590759,.1927444,.071000002,0,4.7791233,1.9512469
2001,1,1,0,1,.097604722,1.9948206,0,.34129083,.1690879,.13698809,.071999997,0,7.8732171,1.9512469
2001,0,1,0,1,.037207946,1.3049771,.00054957002,.11962122,.25569254,.083702311,.0713,0,6.7522702,1.9512469
2001,0,1,1,1,.14196563,2.4756515,.037936982,.020519029,.080127351,.034718949,.071999997,0,6.8362594,1.9512469
2001,0,1,0,0,1.0186666,1.1781474,.27830079,.093371987,.65570349,.011067012,.072899997,0,3.4011974,1.9512469
2001,1,1,0,1,.42513514,.67045027,0,.056785911,.53830373,.183792,.072899997,0,3.6109178,1.9512469
2001,0,1,1,1,.017797573,1.6950198,.0014131,.039615966,.070081465,.034142036,.071999997,0,8.3492432,1.9512469
2001,0,0,0,0,.071853936,2.2694399,0,.047761165,.56199515,.098352768,.071800001,0,5.1817837,1.9512469
2001,1,1,1,1,.32333335,.42568231,0,.0067895032,.11335274,.095532209,.071000002,0,1.7917595,1.9512469
2001,0,0,1,1,.22302084,1.0379416,.027807994,.16406716,.47686622,.068064153,.070199996,1,4.5643482,1.9512469
2001,0,0,1,1,.060863413,3.4998684,0,.19018844,.18997498,.12288219,.071699999,1,7.2534704,1.9512469
2001,0,0,1,1,.15341772,.97433656,.024539579,.045229852,.13408984,.047848765,.065499999,1,5.0625949,1.9512469
2001,0,0,1,0,.037037037,5.7493305,.1284072,.18397981,.47190666,.15627879,.069799997,0,5.4930615,1.9512469
2001,1,1,0,1,.47240505,.62338728,.011011921,.10251059,.60101002,.029663406,.067699999,1,4.3694477,1.9512469
2001,0,0,0,1,.21451613,.45698544,.055202149,.16379753,.38958818,.053265098,.069799997,0,4.1271343,1.9512469
2001,1,1,1,1,.16733627,2.1082852,.14700414,.13283469,.069183104,0,.071999997,0,9.453208,1.9512469
2001,1,1,0,1,.089820363,2.4137475,.21563034,.24465719,.26981595,.040582795,.071999997,0,5.1179938,1.9512469
2001,0,0,0,1,.18625,.45773745,.012679503,.16194379,.7873677,.13944505,.071000002,0,2.0794415,1.9512469
2001,0,0,0,0,.095374048,.42568231,0,.0096565103,.043092374,.016319569,.0713,0,6.4846354,1.9512469
2001,1,1,0,1,.033203006,1.7286286,.57209533,.18697196,.028444776,.012779356,.0713,0,7.192934,1.9512469
2002,0,1,0,1,.051428575,2.4922421,.00081127702,.29743433,.2918568,.22746171,.068099998,1,3.0445225,1.4822645
2002,0,0,0,1,.062543429,2.9578297,.035325944,.6358636,.25619045,0,.063699998,1,7.2717037,1.4822645
2002,0,1,1,1,.2775,3.0247066,0,.52119535,.23398359,.45268807,.066300005,1,3.6888795,1.4822645
2002,1,1,0,1,1.008855,.90284556,.0052039069,.095270321,.1410668,.027871329,.067600004,1,4.8751974,1.4822645
2002,0,0,1,1,.10923611,5.3762126,.72621375,.2413016,.037068181,.39023599,.067500003,1,6.0684257,1.4822645
2002,1,0,0,0,.018501962,1.7173719,.23377107,.2292259,.087416641,.048093166,.063200004,1,6.5478806,1.4822645
2002,1,0,0,1,.12698112,3.3001997,.0097847171,.41070104,.23795857,.2643773,.067500003,1,7.2283883,1.4822645
2002,1,1,0,1,.70734739,2.7928336,0,.12878893,.24185175,.1121665,.068099998,1,6.0544395,1.4822645
2002,0,0,0,1,.013905443,3.1837587,.12265515,.34435734,.13674892,.059494685,.063699998,1,8.9294357,1.4822645
2002,1,0,1,0,.067595251,5.0569906,.11699948,.11115856,.14174978,.063729078,.061700001,1,8.887929,1.4822645
2002,0,1,0,1,.72000003,1.0499476,.5203442,.84429985,.10230517,0,.063100003,1,3.4657359,1.4822645
2002,1,0,0,1,.1090164,.93352896,0,.32732067,.2253318,0,.068099998,1,4.8040209,1.4822645
2002,0,0,1,1,.011013215,5.6039472,0,.027178366,.51524752,.070550956,.063699998,1,5.4249501,1.4822645
2002,0,0,1,1,.23650794,.89774007,.000170803,.49474171,.55266815,.40136155,.063699998,1,4.1431346,1.4822645
2002,0,0,0,1,.085375935,1.8765825,.005297584,.048796639,.45300233,0,.066300005,1,5.5834961,1.4822645
2002,0,0,1,1,.04255319,4.034061,0,.15397206,.23565054,.21379881,.067500003,1,5.6419072,1.4822645
2002,0,0,1,0,.066626064,3.8353045,0,.14133024,.056059245,.11725804,.063100003,1,6.7105231,1.4822645
2002,0,0,1,0,.014336918,1.6485298,.002888774,.32472917,.084917262,.13726836,.068099998,1,5.6312118,1.4822645
2002,0,0,0,1,.25408775,.74915087,0,.026945626,.038532995,.016800221,.063100003,1,6.9107509,1.4822645
2002,1,0,0,1,.01633466,1.6141587,.49130493,.2646437,.010456038,0,.063100003,1,5.5254531,1.4822645
2002,1,0,0,1,.029732142,1.5609554,.71483773,.60608983,.021013303,0,.062100001,1,6.1047931,1.4822645
2002,0,0,1,1,.018629618,2.7140481,.0041911229,.11565346,.15197304,.070000499,.061500002,1,9.159152,1.4822645
2002,0,0,0,1,.03919192,3.3958964,.0098099327,.20572989,.35115099,.054651357,.066300005,1,4.59512,1.4822645
2002,0,0,1,0,.057772245,3.1785595,0,.18816622,.2486615,.041546028,.062100001,1,5.6515722,1.4822645
2002,0,0,1,0,.10994652,2.6459415,0,.20164743,.41648448,.17485127,.066300005,1,5.2311087,1.4822645
2002,0,1,1,1,.28599998,1.0405482,0,.30453661,.38626805,.29861143,.068099998,1,2.3025851,1.4822645
2002,1,0,1,1,.060071502,3.5169742,.00043692,.077744588,.093866602,.078673474,.066300005,1,6.8865318,1.4822645
2002,1,1,1,0,.15882023,1.0218123,.0738381,.067318231,.11944517,.058372423,.067600004,1,5.1817837,1.4822645
2002,1,0,1,1,.24869396,1.3906119,.076934427,.14311376,.19844346,.050888378,.067600004,1,6.2402759,1.4822645
2002,0,1,0,1,.1362963,5.0876675,.0042401552,.31787631,.048040055,.44377282,.063200004,1,3.2958369,1.4822645
2002,0,0,1,1,.049600001,2.2240779,.020889744,.13370584,.096419632,0,.068099998,1,7.130899,1.4822645
2002,1,0,1,1,.057488263,2.4160702,0,.33059323,.36187121,.13939475,.063100003,1,6.0544395,1.4822645
2002,0,0,0,1,.14945652,5.1694856,.0050565521,.22212909,.045757655,.0041631358,.067600004,1,5.908083,1.4822645
2002,1,0,0,1,.015892414,3.043977,.000064699998,.35648996,.24067172,.16815469,.063699998,1,8.3025141,1.4822645
2002,0,0,1,1,.011703346,2.7140481,.0041911229,.11565346,.15197304,.070000499,.065300003,1,8.9696693,1.4822645
2002,0,0,0,1,.17047246,1.5878466,.21753673,.45112363,.017316068,0,.061700001,1,8.5857859,1.4822645
2002,1,0,0,1,.031301484,1.7406952,0,.35234046,.1965979,.12698436,.061700001,1,7.101676,1.4822645
2002,0,0,0,1,.19626169,1.1950258,.192664,.29577586,.26164073,.12791581,.063100003,1,5.3659759,1.4822645
2002,1,0,0,1,.022924449,4.4642744,0,.10508308,.1566111,.052993555,.061700001,1,9.2934856,1.4822645
2002,1,1,0,1,.093565673,7.4442396,.0071538831,.15729904,.31215963,.044853561,.063699998,1,9.6729412,1.4822645
2002,1,0,1,1,.01056277,1.8058065,.001480515,.41860175,.35955411,0,.065300003,1,7.0518556,1.4822645
2002,1,1,0,1,.45418936,1.5870768,.098819025,.14013815,.010060352,0,.067500003,1,6.7393365,1.4822645
2002,0,0,0,1,.22659573,2.8666432,.032737583,.1683279,.055765595,.068740331,.066300005,1,3.8501475,1.4822645
2002,1,0,1,0,.028195705,3.1837587,.12265515,.34435734,.13674892,.059494685,.067500003,1,9.0619354,1.4822645
2002,1,0,0,0,.14036383,1.7593464,.050532743,.1748253,.025407389,0,.062100001,1,5.8469353,1.4822645
2002,0,1,0,1,.032222223,1.4753264,.62149715,.76251936,.19786935,.12534516,.061700001,1,3.8066626,1.4822645
2002,1,0,0,1,.26238096,1.0218123,.0738381,.067318231,.11944517,.058372423,.067500003,1,5.7525725,1.4822645
2002,1,1,0,1,.044764981,3.5181925,.00085316401,.4599452,.11925285,.18605112,.067500003,1,8.6258678,1.4822645
2002,0,0,1,1,.047733333,4.0850339,.001141664,.10373922,.39159083,.20155266,.067600004,1,5.4161005,1.4822645
2002,1,0,1,1,.52145833,1.8928759,.048570164,.13704376,.15698245,.15003517,.062100001,1,4.5643482,1.4822645
2002,1,0,0,1,.27860293,1.7498959,.082213812,.13729423,.13140018,0,.066300005,1,5.6058021,1.4822645
2002,0,0,0,0,.081999995,4.4019303,0,.16491719,.48005599,.11604852,.066300005,1,3.2188759,1.4822645
2002,0,0,1,1,.050992906,4.9700322,.002763849,.043195009,.3237454,.067220755,.067500003,1,6.0473723,1.4822645
2002,0,0,0,1,.056706589,1.6042297,0,.18693753,.24563584,.16073793,.066300005,1,5.811141,1.4822645
2002,1,0,1,1,.27105445,3.5398836,0,.25985402,.17812538,.18097118,.068099998,1,7.2800083,1.4822645
2002,0,1,0,1,.027897293,2.6943223,.001641555,.14105017,.087962635,0,.067600004,1,6.6208868,1.4822645
2002,0,0,0,1,.064457834,2.5451293,.56399196,.22142677,.22792043,.12117666,.065300003,1,5.1119876,1.4822645
2002,0,1,1,1,.058139537,2.8666432,.032737583,.1683279,.055765595,.068740331,.063200004,1,3.7612002,1.4822645
2002,1,1,0,1,1.4901563,.46240005,0,.020434326,.039176539,.024633206,.063200004,1,4.1588831,1.4822645
2002,0,0,1,0,.21527778,.72052228,.0000147,.04301988,.16359127,.066584326,.063699998,1,5.6629605,1.4822645
2002,1,0,0,1,.17734335,1.0063131,0,.4402234,.17748211,.10068718,.065300003,1,7.0875735,1.4822645
2002,1,1,0,1,.013302146,1.8519361,.42197627,.14399666,.019828102,.0076013319,.065099999,1,7.5049419,1.4822645
2003,0,0,0,1,.092801206,1.2786857,0,.25604969,.18578492,.073684782,.056500003,1,6.498282,2.8263092
2003,0,0,1,1,.099975958,1.17612,0,.13565165,.21718964,.19179298,.055399999,1,6.0306854,2.8263092
2003,0,1,0,0,.48272726,1.24736,.0042416258,.15310077,.079311103,0,.056999996,1,3.7841897,2.8263092
2003,0,1,0,1,.38191175,2.2156732,0,.38892519,.23894152,.091832735,.0572,1,4.9126549,2.8263092
2003,1,1,1,1,1.1692473,1.0154589,.00389276,.073097385,.20864372,0,.056999996,1,4.5325994,2.8263092
2003,1,0,0,0,.7430864,1.123132,0,.1025694,.41761053,.17316763,.058899999,1,4.3944492,2.8263092
2003,0,0,0,1,.22077923,1.5696094,0,.1942929,.5161742,0,.054899998,1,4.3438053,2.8263092
2003,0,0,1,1,.046649702,1.0439725,.10706471,.13734423,.070235491,.033693299,.055399999,1,7.7655692,2.8263092
2003,0,0,1,1,.029268293,2.4765842,0,.032057703,.39846063,.044529211,.049699999,1,6.4216223,2.8263092
2003,1,0,1,1,.56083894,1.2105044,0,.12529424,.19706553,.094248585,.0572,1,5.6970935,2.8263092
2003,0,0,0,0,.067740753,2.4028416,.30222049,1.3433173,.12229756,.04511074,.056199998,1,7.9124231,2.8263092
2003,1,0,0,1,.095187709,1.0062568,.051186845,.12114501,.034880754,0,.052199997,1,5.6801724,2.8263092
2003,0,0,0,1,.091755159,1.5797038,0,.1787934,.2527101,.0056974068,.058899999,1,7.0614605,2.8263092
2003,0,0,0,1,.41499999,1.4269187,.58089334,.23561333,.033872027,0,.058800001,1,2.0794415,2.8263092
2003,1,1,1,1,.55440003,2.4966428,0,.065536924,.13120607,.19230983,.052199997,1,5.7037826,2.8263092
2003,0,0,0,1,.020572918,5.5038919,0,.17695518,.65839189,.021565612,.056999996,1,5.9506426,2.8263092
2003,1,0,0,0,.1820886,1.7721038,0,.35935196,.42737621,.24971338,.056199998,1,6.1612072,2.8263092
2003,0,0,1,1,.043047782,1.8657485,.17404804,.11985019,.32961637,.072746001,.052199997,1,7.7506146,2.8263092
2003,0,0,1,1,.050185185,3.8920908,.0086827781,.064219162,.51956409,.18485412,.055399999,1,6.7615728,2.8263092
2003,0,0,1,0,.031347305,1.4394292,.027261836,.3899315,.062672876,.16794513,.056199998,1,5.811141,2.8263092
2003,1,0,1,1,.010452807,2.24475,.18372554,.18341197,.034199703,.061845589,.056500003,1,9.1770935,2.8263092
2003,0,0,0,1,.090408802,1.7798251,0,.14611481,.20025823,.0032421751,.059499998,1,7.1483459,2.8263092
2003,0,0,1,1,.028619528,.92722511,.00358158,.07783968,.10258101,.043494411,.055399999,1,6.3868794,2.8263092
2003,1,0,1,1,.72303444,1.1671861,0,.25869414,.55093139,.088422656,.058800001,1,4.9767337,2.8263092
2003,0,0,0,1,.054583967,1.5431705,0,.11418067,.26353329,.10714974,.052199997,1,6.4937539,2.8263092
2003,1,0,1,1,.55403101,.8669132,0,.19200069,.29867411,.068913765,.056199998,1,4.8598123,2.8263092
2003,1,0,1,1,.021703349,2.3877199,.000407741,.053813696,.21983325,.02337715,.056999996,1,6.9517722,2.8263092
2003,1,1,0,1,.11194745,.97668445,.34609291,.15670079,.026036941,0,.056199998,1,6.4723463,2.8263092
2003,0,0,1,1,.071209081,4.016993,0,.2192598,.18128093,.044460151,.058899999,1,7.3112183,2.8263092
2003,1,0,0,1,.022300988,2.3598468,.057278227,.36207777,.13400035,.048404496,.059499998,1,8.8369551,2.8263092
2003,0,0,1,0,.83455884,5.5038919,0,.17695518,.65839189,.021565612,.054899998,1,5.31812,2.8263092
2003,1,1,1,1,.014245015,2.4639623,.00030311401,.41433072,.7873677,.15193927,.055399999,1,6.5539336,2.8263092
2003,0,1,1,1,.035786711,3.6758437,0,.36817157,.21540844,.086893074,.056199998,1,9.0339613,2.8263092
2003,0,0,0,1,.44525865,1.7390484,0,.39733389,.51235038,.16271132,.0572,1,4.7535901,2.8263092
2003,0,0,1,1,.11748704,2.9118242,.27256697,.079417698,.011697542,0,.052199997,1,6.6489844,2.8263092
2003,1,0,0,1,.054208115,2.4028416,.30222049,1.3433173,.12229756,.04511074,.057399999,1,7.3317151,2.8263092
2003,1,0,0,1,.06910719,1.8444073,.0033087151,.21835192,.15797129,.15830736,.059499998,1,8.149313,2.8263092
2003,1,1,0,1,.49879032,1.2443371,0,.41887489,.14077652,.33835825,.056500003,1,4.8202815,2.8263092
2003,0,1,0,0,1.1658334,1.8343484,.16089493,.51852459,.036150288,.072839893,.057399999,1,3.1780539,2.8263092
2003,0,0,1,1,.77708769,1.3273481,0,.44594795,.11310486,.41542873,.049699999,1,1.9422979,2.8263092
2003,0,0,1,0,.013310345,1.6075016,0,.47358218,.39676744,.21989964,.052199997,1,6.075346,2.8263092
2003,1,0,1,1,.086444445,3.6749845,0,.20670272,.11145227,.051418886,.058800001,1,9.8252554,2.8263092
2003,0,0,0,1,.2281106,2.3898966,.00061090197,.19827467,.55376399,0,.059499998,1,5.3798971,2.8263092
2003,0,0,0,1,.071984127,1.8135376,0,.16114371,.49875054,.41096261,.054899998,1,4.8362818,2.8263092
2003,0,0,1,1,.12101911,1.0774828,0,.48042834,.069050141,.02020514,.056199998,1,5.749393,2.8263092
2003,0,0,0,1,.065184049,1.6027209,.00277382,.26379031,.13042538,.10685331,.0572,1,7.1731915,2.8263092
2003,1,0,1,1,.1195535,1.527451,.13838565,.33157957,.53285724,.1236637,.058800001,1,7.0791845,2.8263092
2003,1,1,0,1,.26288888,1.6730298,0,.26536009,.77256739,.26676187,.058899999,1,3.8066626,2.8263092
2003,0,0,1,1,.093208954,2.9035528,.0061293398,.16050063,.16189532,.064890258,.058800001,1,4.89784,2.8263092
2003,0,1,1,0,.081868127,.86569518,0,.39487299,.56199437,.36952022,.055399999,1,4.5108595,2.8263092
2003,0,0,0,1,.036251344,1.1304098,.001071376,.33550912,.11804704,.020220229,.055399999,1,8.2225533,2.8263092
2003,1,0,1,1,.29781249,.8669132,0,.19200069,.29867411,.068913765,.0572,1,4.5643482,2.8263092
2003,0,0,0,0,.037168141,1.0154589,.00389276,.073097385,.20864372,0,.055399999,1,5.4205351,2.8263092
2003,1,0,1,1,.072047487,2.3598468,.057278227,.36207777,.13400035,.048404496,.055399999,1,8.9926815,2.8263092
2003,1,1,0,1,.2054275,1.2766565,.1445685,.13852948,.006919574,0,.055399999,1,5.5947113,2.8263092
2003,0,0,1,1,.15172414,1.0735973,.0025163691,.64430028,.48171356,0,.056199998,1,4.0604429,2.8263092
2003,0,0,0,1,.26590908,1.2263654,.15106422,.11426768,.18463655,.03592848,.059499998,1,4.4773369,2.8263092
2003,1,0,1,1,.029955717,.84700865,0,.042868964,.23895283,.027822345,.0572,1,8.2529669,2.8263092
2003,1,1,1,1,.96270001,3.7429075,0,.10810029,.061443627,.21473634,.056500003,1,6.2146082,2.8263092
2003,1,0,1,1,.16074327,6.5821881,.015817065,.23101953,.42814535,.10665221,.054899998,1,11.083957,2.8263092
2003,1,0,0,1,1.2462223,1.7223707,.09295845,.2473955,.032483995,.14745827,.052199997,1,3.8066626,2.8263092
2003,0,0,1,1,.12587413,1.0576843,0,.23262388,.16527556,0,.058800001,1,4.9628448,2.8263092
2003,1,0,0,1,.13375001,1.8040705,.001459072,.3088457,.36242279,.055158217,.052199997,1,5.9506426,2.8263092
2003,1,1,1,1,.77764708,1.6623001,0,.63400722,.37136146,.48947236,.056999996,1,3.5263605,2.8263092
2003,1,0,1,1,.018223852,2.3598468,.057278227,.36207777,.13400035,.048404496,.058899999,1,8.8073225,2.8263092
2003,0,0,0,0,.092694111,1.5797038,0,.1787934,.2527101,.0056974068,.055399999,1,7.0324106,2.8263092
2004,1,0,1,1,.021702701,2.408525,0,.31796774,.41361994,.13715909,.054699998,1,6.6066504,2.8713512
2004,0,0,0,1,.024590164,1.761003,.021520237,.14012833,.098173738,0,.060399998,1,4.1108737,2.8713512
2004,1,0,1,1,.041585367,1.8786154,.37896535,.76866406,.078600362,0,.053300001,1,7.7740149,2.8713512
2004,0,0,1,1,.021875,2.7361248,.0025710911,.11360793,.35559899,.11175674,.054699998,1,5.0751739,2.8713512
2004,1,1,1,1,.39303797,2.3458295,0,.31851247,.48549584,.26615202,.0546,1,4.3694477,2.8713512
2004,0,0,0,1,.038076416,3.7608345,0,.29404742,.096374817,.22563311,.054699998,1,6.6320019,2.8713512
2004,0,0,0,1,.030883919,3.8129599,0,.18074818,.06985753,.12988871,.060100004,1,6.8448153,2.8713512
